usertype,postal code,id,gamma_u,c_u,user_id,number_of_trips
Customer,01331,723,2000,0.2,723,1
Customer,01331,724,250,0.1,724,1
Customer,01331,725,1500,0.5,725,1
Customer,01331,726,250,0.5,726,1
Customer,01331,727,250,2.0,727,1
Customer,01337,728,500,0.2,728,1
Customer,01337,729,500,1.5,729,1
Customer,01338,730,0,0.1,730,1
Customer,01340,731,2000,0.1,731,1
Customer,01340,732,500,0.5,732,1
Customer,01341,733,750,0.5,733,1
Customer,01341,734,500,0.5,734,1
Customer,01345,735,1500,0.5,735,1
Customer,01345,736,250,1.5,736,1
Customer,01345,737,250,1.0,737,1
Customer,01345,738,0,0.2,738,1
Customer,01345,739,1000,0.0,739,1
Customer,01345,740,250,2.0,740,1
Customer,01345,741,500,0.5,741,1
Customer,01345,742,750,0.1,742,1
Customer,01351,743,250,0.5,743,1
Customer,01355,744,500,0.5,744,1
Customer,01355,745,500,2.0,745,1
Customer,01355,746,1000,1.0,746,1
Customer,01370,747,500,0.0,747,1
Customer,01370,748,1000,0.5,748,1
Customer,01370,749,250,0.1,749,1
Customer,01373,750,500,0.1,750,1
Customer,01373,751,250,0.1,751,1
Customer,01375,752,500,0.2,752,1
Customer,01375,753,250,0.1,753,1
Customer,01375,754,250,1.5,754,1
Customer,01375,755,0,0.2,755,1
Customer,01375,756,750,0.5,756,1
Customer,01400,757,1000,1.5,757,1
Customer,01400,758,250,1.0,758,1
Customer,01400,759,500,0.1,759,1
Customer,01400,760,750,0.5,760,1
Customer,01400,761,0,0.2,761,1
Customer,01400,762,250,1.0,762,1
Customer,01400,763,1000,1.0,763,1
Customer,01400,764,500,2.0,764,1
Customer,01400,765,500,0.1,765,1
Customer,01401,766,1000,0.2,766,1
Customer,01410,767,1500,0.2,767,1
Customer,01412,768,1000,0.1,768,1
Customer,01420,769,1000,1.0,769,6
Customer,01420,770,250,0.1,770,6
Customer,01420,771,500,0.0,771,6
Customer,01420,772,1000,0.5,772,6
Customer,01420,773,250,0.5,773,6
Customer,01420,774,1500,1.5,774,6
Customer,01420,775,1000,0.2,775,6
Customer,01420,776,750,0.1,776,6
Customer,01420,777,750,1.0,777,6
Customer,01420,778,0,0.5,778,6
Customer,01430,779,500,0.2,779,1
Customer,01432,780,1500,0.1,780,1
Customer,01432,781,1000,0.0,781,1
Customer,01432,782,250,0.5,782,1
Customer,01432,783,250,0.2,783,1
Customer,01434,784,250,0.0,784,1
Customer,01434,785,500,0.5,785,1
Customer,01440,786,250,0.5,786,1
Customer,01440,787,500,0.0,787,1
Customer,01440,788,250,0.2,788,1
Customer,01440,789,1000,0.2,789,1
Customer,01450,790,750,0.5,790,5
Customer,01450,791,500,1.5,791,5
Customer,01450,792,0,0.2,792,5
Customer,01450,793,0,1.0,793,5
Customer,01450,794,750,0.5,794,5
Customer,01450,795,500,1.5,795,4
Customer,01450,796,0,0.2,796,4
Customer,01450,797,250,0.2,797,4
Customer,01450,798,1500,0.2,798,4
Customer,01450,799,250,0.5,799,4
Customer,01451,800,1000,0.0,800,2
Customer,01451,801,250,1.5,801,2
Customer,01451,802,250,1.0,802,2
Customer,01451,803,250,0.2,803,2
Customer,01451,804,1000,0.5,804,2
Customer,01451,805,1000,0.2,805,1
Customer,01451,806,1500,1.5,806,1
Customer,01451,807,750,0.1,807,1
Customer,01451,808,500,0.1,808,1
Customer,01451,809,750,0.1,809,1
Customer,01452,810,250,1.0,810,1
Customer,01452,811,750,0.2,811,1
Customer,01453,812,0,0.2,812,6
Customer,01453,813,750,0.0,813,6
Customer,01453,814,0,0.5,814,5
Customer,01453,815,1000,0.1,815,5
Customer,01453,816,250,0.2,816,5
Customer,01453,817,500,0.2,817,5
Customer,01453,818,250,2.0,818,5
Customer,01453,819,0,0.1,819,5
Customer,01453,820,750,0.2,820,5
Customer,01453,821,1000,0.0,821,5
Customer,01460,822,500,1.5,822,3
Customer,01460,823,250,0.5,823,3
Customer,01460,824,250,0.0,824,3
Customer,01460,825,1000,1.0,825,3
Customer,01460,826,0,0.5,826,3
Customer,01460,827,1000,0.1,827,3
Customer,01460,828,250,1.0,828,3
Customer,01460,829,0,0.0,829,3
Customer,01460,830,500,0.2,830,3
Customer,01460,831,0,0.2,831,2
Customer,01462,832,0,1.0,832,3
Customer,01462,833,0,0.2,833,3
Customer,01462,834,250,0.1,834,2
Customer,01462,835,250,0.2,835,2
Customer,01462,836,500,0.2,836,2
Customer,01462,837,250,0.5,837,2
Customer,01462,838,1000,1.0,838,2
Customer,01462,839,500,1.0,839,2
Customer,01462,840,1000,0.2,840,2
Customer,01462,841,750,0.1,841,2
Customer,01463,842,750,0.2,842,1
Customer,01463,843,2000,1.0,843,1
Customer,01463,844,500,0.2,844,1
Customer,01463,845,750,0.0,845,1
Customer,01463,846,500,0.1,846,1
Customer,01463,847,1000,0.2,847,1
Customer,01463,848,250,0.1,848,1
Customer,01463,849,1000,0.5,849,1
Customer,01463,850,500,0.2,850,1
Customer,01464,851,500,0.0,851,2
Customer,01464,852,1500,0.1,852,2
Customer,01464,853,250,0.0,853,1
Customer,01464,854,1000,0.5,854,1
Customer,01464,855,250,1.0,855,1
Customer,01464,856,1000,0.0,856,1
Customer,01464,857,250,0.1,857,1
Customer,01464,858,1000,0.2,858,1
Customer,01464,859,500,1.0,859,1
Customer,01464,860,750,1.0,860,1
Customer,01468,861,750,0.2,861,1
Customer,01468,862,250,0.5,862,1
Customer,01468,863,750,0.2,863,1
Customer,01469,864,500,0.1,864,1
Customer,01469,865,750,0.5,865,1
Customer,01473,866,500,0.2,866,2
Customer,01473,867,750,1.0,867,2
Customer,01473,868,1000,0.1,868,2
Customer,01473,869,1000,1.5,869,2
Customer,01473,870,0,0.2,870,1
Customer,01473,871,500,0.5,871,1
Customer,01473,872,500,1.5,872,1
Customer,01473,873,250,0.1,873,1
Customer,01473,874,1000,0.1,874,1
Customer,01473,875,0,0.5,875,1
Customer,01474,876,1500,0.5,876,1
Customer,01474,877,500,0.5,877,1
Customer,01475,878,0,0.0,878,1
Customer,01475,879,250,2.0,879,1
Customer,01475,880,250,1.0,880,1
Customer,01475,881,0,1.5,881,1
Customer,01475,882,2000,1.0,882,1
Customer,01475,883,1500,1.5,883,1
Customer,01475,884,750,0.0,884,1
Customer,01475,885,750,0.5,885,1
Customer,01475,886,750,0.2,886,1
Customer,01501,887,250,0.1,887,2
Customer,01501,888,250,0.2,888,2
Customer,01501,889,0,0.5,889,2
Customer,01501,890,0,0.2,890,2
Customer,01501,891,500,0.0,891,2
Customer,01501,892,250,2.0,892,2
Customer,01501,893,1000,0.5,893,2
Customer,01501,894,500,0.5,894,2
Customer,01501,895,500,0.5,895,2
Customer,01501,896,750,1.0,896,1
Customer,01503,897,500,0.2,897,1
Customer,01503,898,250,0.2,898,1
Customer,01503,899,750,0.2,899,1
Customer,01503,900,0,0.2,900,1
Customer,01503,901,750,0.2,901,1
Customer,01503,902,250,0.5,902,1
Customer,01503,903,250,0.1,903,1
Customer,01503,904,750,0.1,904,1
Customer,01504,905,250,0.2,905,1
Customer,01504,906,250,1.0,906,1
Customer,01504,907,1000,0.2,907,1
Customer,01504,908,1000,0.1,908,1
Customer,01504,909,500,0.2,909,1
Customer,01505,910,500,0.5,910,1
Customer,01505,911,1000,1.0,911,1
Customer,01505,912,750,1.0,912,1
Customer,01505,913,250,0.5,913,1
Customer,01505,914,250,0.5,914,1
Customer,01507,915,1000,1.5,915,1
Customer,01507,916,1500,0.1,916,1
Customer,01507,917,500,1.0,917,1
Customer,01507,918,750,0.1,918,1
Customer,01507,919,0,0.5,919,1
Customer,01507,920,500,0.0,920,1
Customer,01507,921,1000,0.2,921,1
Customer,01510,922,500,1.5,922,2
Customer,01510,923,500,0.0,923,2
Customer,01510,924,250,1.0,924,2
Customer,01510,925,1000,0.5,925,1
Customer,01510,926,1000,0.5,926,1
Customer,01510,927,750,0.1,927,1
Customer,01510,928,750,0.2,928,1
Customer,01510,929,1000,1.5,929,1
Customer,01510,930,2000,0.2,930,1
Customer,01510,931,500,0.1,931,1
Customer,01516,932,750,0.0,932,2
Customer,01516,933,250,1.5,933,1
Customer,01516,934,500,0.2,934,1
Customer,01516,935,750,1.0,935,1
Customer,01516,936,2000,0.5,936,1
Customer,01516,937,1000,0.5,937,1
Customer,01516,938,750,2.0,938,1
Customer,01516,939,250,0.2,939,1
Customer,01516,940,1500,2.0,940,1
Customer,01516,941,750,0.5,941,1
Customer,01518,942,250,0.5,942,1
Customer,01518,943,1000,0.2,943,1
Customer,01518,944,250,1.0,944,1
Customer,01519,945,1500,0.5,945,2
Customer,01519,946,0,0.5,946,2
Customer,01519,947,250,0.5,947,2
Customer,01519,948,750,0.2,948,2
Customer,01519,949,1000,0.5,949,2
Customer,01519,950,1500,1.0,950,1
Customer,01519,951,250,0.1,951,1
Customer,01519,952,250,0.1,952,1
Customer,01519,953,0,1.0,953,1
Customer,01519,954,750,0.2,954,1
Customer,01520,955,1500,0.2,955,6
Customer,01520,956,250,0.1,956,6
Customer,01520,957,0,0.1,957,6
Customer,01520,958,0,0.2,958,6
Customer,01520,959,250,2.0,959,6
Customer,01520,960,500,0.2,960,6
Customer,01520,961,1000,1.0,961,6
Customer,01520,962,750,0.1,962,6
Customer,01520,963,0,0.2,963,6
Customer,01520,964,500,1.5,964,5
Customer,01521,965,0,1.0,965,1
Customer,01521,966,2000,0.1,966,1
Customer,01522,967,500,1.0,967,1
Customer,01522,968,500,1.5,968,1
Customer,01522,969,1500,0.2,969,1
Customer,01522,970,250,0.5,970,1
Customer,01522,971,0,0.5,971,1
Customer,01522,972,750,0.1,972,1
Customer,01522,973,250,0.5,973,1
Customer,01523,974,750,0.0,974,1
Customer,01523,975,1000,0.2,975,1
Customer,01523,976,750,1.0,976,1
Customer,01523,977,250,1.0,977,1
Customer,01523,978,250,1.0,978,1
Customer,01523,979,250,1.5,979,1
Customer,01523,980,250,0.0,980,1
Customer,01524,981,250,0.2,981,1
Customer,01524,982,250,0.2,982,1
Customer,01524,983,250,0.2,983,1
Customer,01524,984,250,1.5,984,1
Customer,01524,985,750,1.0,985,1
Customer,01527,986,2000,2.0,986,2
Customer,01527,987,500,1.0,987,2
Customer,01527,988,1500,1.0,988,2
Customer,01527,989,250,0.1,989,2
Customer,01527,990,500,1.0,990,2
Customer,01527,991,0,0.2,991,2
Customer,01527,992,500,1.0,992,2
Customer,01527,993,750,1.0,993,2
Customer,01527,994,500,0.5,994,2
Customer,01527,995,0,0.2,995,1
Customer,01532,996,1500,0.1,996,5
Customer,01532,997,500,2.0,997,5
Customer,01532,998,750,0.1,998,4
Customer,01532,999,0,0.2,999,4
Customer,01532,1000,250,1.0,1000,4
Customer,01532,1001,250,0.5,1001,4
Customer,01532,1002,750,0.0,1002,4
Customer,01532,1003,0,1.5,1003,4
Customer,01532,1004,1500,2.0,1004,4
Customer,01532,1005,1500,0.0,1005,4
Customer,01534,1006,1000,0.2,1006,1
Customer,01534,1007,250,0.5,1007,1
Customer,01536,1008,750,1.0,1008,3
Customer,01536,1009,1000,0.0,1009,3
Customer,01536,1010,1500,0.1,1010,2
Customer,01536,1011,0,0.2,1011,2
Customer,01536,1012,750,2.0,1012,2
Customer,01536,1013,500,1.0,1013,2
Customer,01536,1014,0,0.2,1014,2
Customer,01536,1015,1000,0.2,1015,2
Customer,01536,1016,0,0.2,1016,2
Customer,01536,1017,1000,0.5,1017,2
Customer,01540,1018,1500,0.5,1018,2
Customer,01540,1019,250,1.0,1019,2
Customer,01540,1020,250,0.2,1020,2
Customer,01540,1021,250,1.5,1021,2
Customer,01540,1022,500,1.5,1022,2
Customer,01540,1023,2000,0.5,1023,2
Customer,01540,1024,500,0.5,1024,2
Customer,01540,1025,1000,0.5,1025,2
Customer,01540,1026,500,0.0,1026,2
Customer,01540,1027,1000,0.0,1027,1
Customer,01541,1028,750,0.5,1028,1
Customer,01541,1029,1000,0.5,1029,1
Customer,01541,1030,750,0.1,1030,1
Customer,01541,1031,250,0.5,1031,1
Customer,01543,1032,250,0.1,1032,2
Customer,01543,1033,750,0.1,1033,2
Customer,01543,1034,1000,0.2,1034,2
Customer,01543,1035,250,1.0,1035,2
Customer,01543,1036,500,1.5,1036,2
Customer,01543,1037,250,0.2,1037,2
Customer,01543,1038,500,2.0,1038,2
Customer,01543,1039,250,1.0,1039,1
Customer,01543,1040,750,2.0,1040,1
Customer,01543,1041,750,2.0,1041,1
Customer,01545,1042,2000,0.5,1042,7
Customer,01545,1043,250,0.5,1043,7
Customer,01545,1044,250,1.0,1044,7
Customer,01545,1045,500,0.5,1045,7
Customer,01545,1046,750,1.5,1046,7
Customer,01545,1047,750,0.5,1047,7
Customer,01545,1048,1000,0.1,1048,6
Customer,01545,1049,250,1.0,1049,6
Customer,01545,1050,750,1.0,1050,6
Customer,01545,1051,1500,1.0,1051,6
Customer,01550,1052,1500,0.2,1052,1
Customer,01550,1053,500,0.2,1053,1
Customer,01550,1054,0,0.2,1054,1
Customer,01550,1055,750,0.5,1055,1
Customer,01550,1056,250,0.5,1056,1
Customer,01550,1057,250,0.1,1057,1
Customer,01550,1058,500,0.1,1058,1
Customer,01550,1059,750,0.1,1059,1
Customer,01550,1060,750,1.0,1060,1
Customer,01560,1061,500,0.0,1061,1
Customer,01560,1062,1500,0.5,1062,1
Customer,01560,1063,500,0.2,1063,1
Customer,01560,1064,1500,0.2,1064,1
Customer,01560,1065,250,0.5,1065,1
Customer,01560,1066,500,0.5,1066,1
Customer,01560,1067,500,0.0,1067,1
Customer,01560,1068,750,0.2,1068,1
Customer,01560,1069,250,0.2,1069,1
Customer,01561,1070,750,1.5,1070,1
Customer,01562,1071,1500,2.0,1071,1
Customer,01562,1072,2000,0.5,1072,1
Customer,01562,1073,1000,0.5,1073,1
Customer,01564,1074,1000,0.2,1074,1
Customer,01564,1075,750,0.5,1075,1
Customer,01564,1076,1000,0.5,1076,1
Customer,01564,1077,750,0.0,1077,1
Customer,01564,1078,250,0.2,1078,1
Customer,01564,1079,500,0.1,1079,1
Customer,01566,1080,500,1.0,1080,1
Customer,01566,1081,250,0.1,1081,1
Customer,01566,1082,500,1.0,1082,1
Customer,01568,1083,250,0.1,1083,3
Customer,01568,1084,250,0.5,1084,2
Customer,01568,1085,500,0.2,1085,2
Customer,01568,1086,500,0.0,1086,2
Customer,01568,1087,750,0.5,1087,2
Customer,01568,1088,1500,0.5,1088,2
Customer,01568,1089,500,0.0,1089,2
Customer,01568,1090,500,0.0,1090,2
Customer,01568,1091,500,0.1,1091,2
Customer,01568,1092,500,1.0,1092,2
Customer,01569,1093,0,0.1,1093,1
Customer,01569,1094,500,0.0,1094,1
Customer,01569,1095,250,0.1,1095,1
Customer,01569,1096,250,0.2,1096,1
Customer,01569,1097,500,1.5,1097,1
Customer,01570,1098,1500,0.5,1098,2
Customer,01570,1099,250,1.0,1099,2
Customer,01570,1100,500,0.5,1100,2
Customer,01570,1101,1500,0.2,1101,2
Customer,01570,1102,500,0.1,1102,2
Customer,01570,1103,500,0.1,1103,2
Customer,01570,1104,0,0.0,1104,2
Customer,01570,1105,250,2.0,1105,2
Customer,01570,1106,1000,0.0,1106,2
Customer,01570,1107,500,1.0,1107,1
Customer,01571,1108,250,0.5,1108,1
Customer,01581,1109,500,2.0,1109,8
Customer,01581,1110,1500,1.5,1110,8
Customer,01581,1111,1000,0.0,1111,8
Customer,01581,1112,250,0.1,1112,8
Customer,01581,1113,500,1.5,1113,8
Customer,01581,1114,250,0.1,1114,7
Customer,01581,1115,250,1.0,1115,7
Customer,01581,1116,500,0.5,1116,7
Customer,01581,1117,1500,1.0,1117,7
Customer,01581,1118,1500,0.0,1118,7
Customer,01583,1119,0,0.5,1119,1
Customer,01583,1120,750,0.5,1120,1
Customer,01583,1121,500,1.0,1121,1
Customer,01585,1122,250,1.5,1122,1
Customer,01585,1123,1000,0.0,1123,1
Customer,01588,1124,250,2.0,1124,1
Customer,01588,1125,250,1.0,1125,1
Customer,01588,1126,500,0.0,1126,1
Customer,01588,1127,500,0.1,1127,1
Customer,01588,1128,500,0.1,1128,1
Customer,01588,1129,250,1.0,1129,1
Customer,01590,1130,1000,0.5,1130,2
Customer,01590,1131,1500,0.5,1131,2
Customer,01590,1132,1000,1.0,1132,1
Customer,01590,1133,0,2.0,1133,1
Customer,01590,1134,250,0.1,1134,1
Customer,01590,1135,500,0.1,1135,1
Customer,01590,1136,2000,1.0,1136,1
Customer,01590,1137,250,0.2,1137,1
Customer,01590,1138,250,0.1,1138,1
Customer,01590,1139,1500,1.0,1139,1
Customer,01601,1140,750,0.1,1140,1
Customer,01602,1141,750,0.5,1141,6
Customer,01602,1142,1000,1.5,1142,6
Customer,01602,1143,1500,0.0,1143,6
Customer,01602,1144,2000,0.2,1144,6
Customer,01602,1145,500,0.2,1145,6
Customer,01602,1146,500,0.5,1146,6
Customer,01602,1147,250,0.1,1147,6
Customer,01602,1148,750,0.1,1148,6
Customer,01602,1149,500,0.5,1149,6
Customer,01602,1150,750,1.0,1150,6
Customer,01603,1151,250,1.5,1151,2
Customer,01603,1152,250,0.2,1152,2
Customer,01603,1153,1000,1.0,1153,2
Customer,01603,1154,500,0.2,1154,2
Customer,01603,1155,250,1.5,1155,2
Customer,01603,1156,500,0.1,1156,1
Customer,01603,1157,0,0.1,1157,1
Customer,01603,1158,750,0.1,1158,1
Customer,01603,1159,1000,0.1,1159,1
Customer,01603,1160,1000,0.5,1160,1
Customer,01604,1161,2000,0.1,1161,5
Customer,01604,1162,500,2.0,1162,4
Customer,01604,1163,2000,0.5,1163,4
Customer,01604,1164,500,0.5,1164,4
Customer,01604,1165,1000,1.0,1165,4
Customer,01604,1166,1000,1.5,1166,4
Customer,01604,1167,250,1.0,1167,4
Customer,01604,1168,250,1.0,1168,4
Customer,01604,1169,750,0.2,1169,4
Customer,01604,1170,2000,1.0,1170,4
Customer,01605,1171,250,0.1,1171,5
Customer,01605,1172,0,0.2,1172,5
Customer,01605,1173,750,0.2,1173,4
Customer,01605,1174,0,1.0,1174,4
Customer,01605,1175,2000,0.5,1175,4
Customer,01605,1176,750,1.0,1176,4
Customer,01605,1177,0,0.2,1177,4
Customer,01605,1178,2000,2.0,1178,4
Customer,01605,1179,500,2.0,1179,4
Customer,01605,1180,750,0.2,1180,4
Customer,01606,1181,250,1.0,1181,2
Customer,01606,1182,1000,2.0,1182,2
Customer,01606,1183,0,1.5,1183,1
Customer,01606,1184,500,0.2,1184,1
Customer,01606,1185,500,0.1,1185,1
Customer,01606,1186,500,1.0,1186,1
Customer,01606,1187,250,0.2,1187,1
Customer,01606,1188,250,0.1,1188,1
Customer,01606,1189,0,0.5,1189,1
Customer,01606,1190,750,0.1,1190,1
Customer,01607,1191,250,0.5,1191,2
Customer,01607,1192,0,0.2,1192,2
Customer,01607,1193,500,0.1,1193,2
Customer,01607,1194,0,1.0,1194,2
Customer,01607,1195,750,0.0,1195,2
Customer,01607,1196,750,0.5,1196,2
Customer,01607,1197,500,0.2,1197,2
Customer,01607,1198,500,0.1,1198,2
Customer,01607,1199,750,0.0,1199,2
Customer,01607,1200,750,1.0,1200,1
Customer,01608,1201,750,0.5,1201,1
Customer,01608,1202,250,1.0,1202,1
Customer,01608,1203,1000,0.2,1203,1
Customer,01608,1204,500,1.5,1204,1
Customer,01608,1205,250,1.0,1205,1
Customer,01608,1206,500,1.0,1206,1
Customer,01608,1207,500,0.2,1207,1
Customer,01608,1208,250,0.5,1208,1
Customer,01608,1209,250,0.0,1209,1
Customer,01608,1210,2000,0.2,1210,1
Customer,01609,1211,1500,1.0,1211,5
Customer,01609,1212,250,0.5,1212,5
Customer,01609,1213,750,1.5,1213,5
Customer,01609,1214,1000,0.2,1214,5
Customer,01609,1215,1500,0.2,1215,5
Customer,01609,1216,1500,1.5,1216,5
Customer,01609,1217,250,1.5,1217,5
Customer,01609,1218,500,1.5,1218,5
Customer,01609,1219,500,1.0,1219,5
Customer,01609,1220,750,0.1,1220,5
Customer,01610,1221,500,0.2,1221,7
Customer,01610,1222,500,0.5,1222,7
Customer,01610,1223,1500,0.2,1223,7
Customer,01610,1224,1000,0.2,1224,7
Customer,01610,1225,1000,0.2,1225,7
Customer,01610,1226,250,0.1,1226,7
Customer,01610,1227,0,0.5,1227,7
Customer,01610,1228,250,0.5,1228,7
Customer,01610,1229,0,0.1,1229,6
Customer,01610,1230,750,0.0,1230,6
Customer,01612,1231,1500,0.5,1231,1
Customer,01612,1232,1500,0.2,1232,1
Customer,01612,1233,2000,2.0,1233,1
Customer,01612,1234,0,0.5,1234,1
Customer,01612,1235,750,0.0,1235,1
Customer,01612,1236,250,0.0,1236,1
Customer,01617,1237,250,1.0,1237,1
Customer,01617,1238,1000,0.5,1238,1
Customer,01617,1239,500,0.2,1239,1
Customer,01617,1240,1000,1.0,1240,1
Customer,01617,1241,0,0.5,1241,1
Customer,01630,1242,1000,1.5,1242,1
Customer,01663,1243,500,0.2,1243,1
Customer,01663,1244,1000,0.2,1244,1
Customer,01663,1245,250,1.5,1245,1
Customer,01663,1246,0,0.5,1246,1
Customer,01663,1247,250,1.0,1247,1
Customer,01663,1248,0,0.5,1248,1
Customer,01663,1249,2000,0.2,1249,1
Customer,01663,1250,750,2.0,1250,1
Customer,01663,1251,1500,0.2,1251,1
Customer,01663,1252,1000,0.2,1252,1
Customer,01701,1253,2000,0.1,1253,12
Customer,01701,1254,1000,0.1,1254,12
Customer,01701,1255,500,0.5,1255,12
Customer,01701,1256,1000,0.1,1256,12
Customer,01701,1257,250,0.2,1257,12
Customer,01701,1258,750,0.1,1258,12
Customer,01701,1259,500,1.0,1259,12
Customer,01701,1260,1500,0.2,1260,12
Customer,01701,1261,1000,0.1,1261,12
Customer,01701,1262,250,0.2,1262,11
Customer,01702,1263,0,0.2,1263,13
Customer,01702,1264,500,0.1,1264,13
Customer,01702,1265,1000,1.0,1265,13
Customer,01702,1266,250,0.5,1266,13
Customer,01702,1267,1000,1.0,1267,13
Customer,01702,1268,500,0.2,1268,13
Customer,01702,1269,0,0.1,1269,12
Customer,01702,1270,500,0.1,1270,12
Customer,01702,1271,250,0.2,1271,12
Customer,01702,1272,250,1.0,1272,12
Customer,01718,1273,250,0.2,1273,1
Customer,01719,1274,250,0.1,1274,4
Customer,01719,1275,750,0.5,1275,4
Customer,01719,1276,1000,0.2,1276,4
Customer,01719,1277,500,2.0,1277,3
Customer,01719,1278,1000,0.2,1278,3
Customer,01719,1279,500,1.0,1279,3
Customer,01719,1280,2000,0.0,1280,3
Customer,01719,1281,500,0.2,1281,3
Customer,01719,1282,1500,0.2,1282,3
Customer,01719,1283,250,0.1,1283,3
Customer,01720,1284,0,0.5,1284,10
Customer,01720,1285,0,0.2,1285,10
Customer,01720,1286,500,0.2,1286,10
Customer,01720,1287,1500,1.0,1287,10
Customer,01720,1288,1000,0.2,1288,10
Customer,01720,1289,2000,0.2,1289,10
Customer,01720,1290,250,0.2,1290,10
Customer,01720,1291,750,1.0,1291,10
Customer,01720,1292,500,1.0,1292,10
Customer,01720,1293,2000,0.2,1293,10
Customer,01721,1294,1000,0.2,1294,7
Customer,01721,1295,1000,0.1,1295,6
Customer,01721,1296,1500,0.2,1296,6
Customer,01721,1297,500,1.0,1297,6
Customer,01721,1298,1000,0.5,1298,6
Customer,01721,1299,500,0.2,1299,6
Customer,01721,1300,250,0.1,1300,6
Customer,01721,1301,250,1.0,1301,6
Customer,01721,1302,2000,0.0,1302,6
Customer,01721,1303,750,0.1,1303,6
Customer,01730,1304,500,0.1,1304,5
Customer,01730,1305,1000,0.1,1305,5
Customer,01730,1306,1000,0.0,1306,5
Customer,01730,1307,250,1.0,1307,5
Customer,01730,1308,750,1.0,1308,5
Customer,01730,1309,1000,0.1,1309,5
Customer,01730,1310,250,0.5,1310,4
Customer,01730,1311,750,0.2,1311,4
Customer,01730,1312,500,0.5,1312,4
Customer,01730,1313,250,1.0,1313,4
Customer,01740,1314,500,0.5,1314,2
Customer,01740,1315,1000,1.5,1315,2
Customer,01740,1316,500,1.5,1316,2
Customer,01740,1317,1500,0.1,1317,2
Customer,01740,1318,0,0.5,1318,1
Customer,01740,1319,0,0.2,1319,1
Customer,01740,1320,750,0.1,1320,1
Customer,01740,1321,1000,0.2,1321,1
Customer,01740,1322,500,0.1,1322,1
Customer,01740,1323,750,0.2,1323,1
Customer,01741,1324,500,1.5,1324,6
Customer,01741,1325,1500,0.5,1325,5
Customer,01741,1326,250,0.0,1326,5
Customer,01741,1327,500,0.2,1327,5
Customer,01741,1328,250,1.0,1328,5
Customer,01741,1329,250,2.0,1329,5
Customer,01741,1330,1000,0.2,1330,5
Customer,01741,1331,750,0.2,1331,5
Customer,01741,1332,500,0.5,1332,5
Customer,01741,1333,1000,1.0,1333,5
Customer,01742,1334,1000,0.1,1334,14
Customer,01742,1335,0,0.1,1335,14
Customer,01742,1336,1000,0.0,1336,14
Customer,01742,1337,250,0.5,1337,14
Customer,01742,1338,750,0.2,1338,14
Customer,01742,1339,500,0.2,1339,14
Customer,01742,1340,1000,1.5,1340,14
Customer,01742,1341,0,0.1,1341,13
Customer,01742,1342,500,0.1,1342,13
Customer,01742,1343,750,1.5,1343,13
